candidate_id,candidate_rank,SOURCE_ID,ra,dec,parallax,radial_velocity,anomaly_score,anomaly_rank,structural_rank,structural_importance_score,local_density_score,mean_neighbor_distance,dominant_anomaly_feature,dominant_feature_zscore,coherence_proxy,simbad_match,simbad_status,simbad_main_id,simbad_object_type,simbad_angular_separation_arcsec,simbad_note,vizier_match_count,vizier_status,vizier_catalogues,vizier_note,nss_match,nss_status,nss_solution_type,nss_note,classification_hint,validation_status,validation_note,gaia_archive_url,esasky_url,simbad_url,vizier_url,gaia_source_adql,gaia_cone_search_adql,gaia_nss_adql
CAC-011,11,339993906853248,44.36039043546913,1.2086815246994866,8.97081292097879,-25.202927,0.6186749622152127,12,15,0.3536939448485371,0.484015355018785,2.066050156530065,pmdec,5.212505018004336,0.5074740637227174,True,match,2MASS J02572644+0112330,LM*,2.082756080410119,1 SIMBAD row(s) returned.,392,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Master quasar catalog (table 1)"", ""Title: *Optical+MIR photometric quasar candidates catalog (table 2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SDSS Stripe 82 Standard Star Catalog (v2.6)"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder"", ""Title: *Solar System object observations (sso_observation)""]",392 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: LM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+339993906853248,https://sky.esa.int/esasky/?target=44.3603904355+1.2086815247&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=44.3603904355+1.2086815247&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=44.3603904355+1.2086815247&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 339993906853248","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 44.3603904355, 1.2086815247, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 339993906853248"
CAC-012,12,347278171374336,44.714033802442366,1.38742216946027,6.509961732673614,12.115913,0.5939956198903111,22,12,0.3698304927433588,0.4741373565516567,2.1090934645445447,pmdec,5.362998093340685,0.4883730376297582,True,match,[CR2000b] 20479,PM*,1.986794114059223,1 SIMBAD row(s) returned.,225,match,"[""Title:     Full ACT catalog, originally split into 48 files, each 30min wide"", ""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SED-fitting-based stellar parameters of ~1.5 million stars (Table 4)"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder"", ""Title: *Solar System object observations (sso_observation)""]",225 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: PM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+347278171374336,https://sky.esa.int/esasky/?target=44.7140338024+1.3874221695&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=44.7140338024+1.3874221695&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=44.7140338024+1.3874221695&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 347278171374336","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 44.7140338024, 1.3874221695, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 347278171374336"
CAC-013,13,115727894578176,45.10561087170264,0.8123211433603595,10.390628064061833,9.915567,0.5466704082842411,45,3,0.5363066807953462,0.4472725754575001,2.235773116598276,pmdec,3.4985031964215434,0.48165943465852973,True,match,TYC   55-301-1,Em*,1.335806408821297,1 SIMBAD row(s) returned.,629,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SDSS Stripe 82 Standard Star Catalog (v2.6)"", ""Title: *SED-fitting-based stellar parameters of ~1.5 million stars (Table 4)"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder"", ""Title: *Solar System object observations (sso_observation)""]",629 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: Em*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+115727894578176,https://sky.esa.int/esasky/?target=45.1056108717+0.8123211434&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=45.1056108717+0.8123211434&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=45.1056108717+0.8123211434&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 115727894578176","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 45.1056108717, 0.8123211434, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 115727894578176"
CAC-014,14,695170522295168,46.38030666104432,2.114453435851673,5.552260708543552,16.200611,0.5345219807528394,49,26,0.2919778202633337,0.6220440926880526,1.6076030811225237,phot_bp_mean_mag,2.548810431303387,0.46859800728881557,True,match,BD+01   538,PM*,1.0791979121454656,1 SIMBAD row(s) returned.,383,match,"[""Title:     Full ACT catalog, originally split into 48 files, each 30min wide"", ""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Basic yalezone data: RA = 0-4h"", ""Title: *Data from our proper motion correction table"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder""]",383 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: PM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+695170522295168,https://sky.esa.int/esasky/?target=46.3803066610+2.1144534359&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=46.3803066610+2.1144534359&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=46.3803066610+2.1144534359&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 695170522295168","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 46.3803066610, 2.1144534359, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 695170522295168"
CAC-015,15,896106271727872,46.18846750540428,2.4374752905998016,7.386047122171779,-15.073964,0.5493494409558477,42,9,0.402225411131705,0.4956415685479245,2.017587029532638,pmdec,4.051971170868113,0.46508239134028945,False,no_match,,,,No SIMBAD object found within radius.,260,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: *All Gaia EDR3 red candidate binaries within 200pc"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Gaussian component catalog: |b|<5deg (RACS_DR1_Gaussians_GalacticRegion_v2021_08)"", ""Title: *Gaussian component catalog: |b|>5deg (RACS_DR1_Gaussians_GalacticCut_v2021_08)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *RACS DR1 source or island catalog: |b|<5deg (RACS_DR1_Sources_GalacticRegion_v2021_08)"", ""Title: *RACS DR1 source or island catalog: |b|>5deg (RACS_DR1_Sources_GalacticCut_v2021_08)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *Solar System object observations (sso_observation)""]",260 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,catalogued_source_requires_review,externally_contextualized,VizieR returned 260 row-like match(es).,https://gea.esac.esa.int/archive/?target=Gaia+DR3+896106271727872,https://sky.esa.int/esasky/?target=46.1884675054+2.4374752906&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=46.1884675054+2.4374752906&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=46.1884675054+2.4374752906&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 896106271727872","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 46.1884675054, 2.4374752906, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 896106271727872"
CAC-016,16,384317969303168,43.867137016382586,1.3556393106569646,1.614464343506432,36.25969,0.58397445835994,24,17,0.3365249852107274,0.4936361701048947,2.0257834829789974,phot_rp_mean_mag,4.052061488486166,0.45296435333442936,True,match,HD  18204,*,0.20824181055057941,1 SIMBAD row(s) returned.,626,match,"[""Title:     Full ACT catalog, originally split into 48 files, each 30min wide"", ""Title: * A (interc_left=-8.3dex, interc_right=-7.3dex)"", ""Title: * B (interc_left=-8.8dex, interc_right=-7.8dex)"", ""Title: * C (interc_left=-9.3dex, interc_right=-8.3dex)"", ""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Appendix D: Index of IR source positions ordered by name"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Basic yalezone data: RA = 0-4h"", ""Title: *CIO main catalog""]",626 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: *.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+384317969303168,https://sky.esa.int/esasky/?target=43.8671370164+1.3556393107&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=43.8671370164+1.3556393107&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=43.8671370164+1.3556393107&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 384317969303168","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 43.8671370164, 1.3556393107, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 384317969303168"
CAC-017,17,1166173815955456,43.92833383907752,1.63438539908412,11.895246284149833,-48.302563,0.6314245967325884,10,22,0.3036411419145226,0.4272319466334415,2.340648932926258,pmdec,6.477246609073676,0.45227221833422016,True,match,UCAC4 459-003892,PM*,2.4438198687294292,1 SIMBAD row(s) returned.,306,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Gaussian component catalog: |b|<5deg (RACS_DR1_Gaussians_GalacticRegion_v2021_08)"", ""Title: *Gaussian component catalog: |b|>5deg (RACS_DR1_Gaussians_GalacticCut_v2021_08)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *RACS DR1 source or island catalog: |b|<5deg (RACS_DR1_Sources_GalacticRegion_v2021_08)"", ""Title: *RACS DR1 source or island catalog: |b|>5deg (RACS_DR1_Sources_GalacticCut_v2021_08)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3""]",306 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: PM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+1166173815955456,https://sky.esa.int/esasky/?target=43.9283338391+1.6343853991&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=43.9283338391+1.6343853991&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=43.9283338391+1.6343853991&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 1166173815955456","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 43.9283338391, 1.6343853991, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 1166173815955456"
CAC-018,18,535294659636864,45.01823006813042,2.0230550711534843,17.267511064863456,12.035548,0.5341821494107749,50,8,0.4022649877278801,0.4505103213038182,2.219704971698446,parallax,6.085620435216623,0.4462887841089427,True,match,UCAC4 461-004188,*,0.9460497012434951,1 SIMBAD row(s) returned.,380,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder"", ""Title: *Solar System object observations (sso_observation)"", ""Title: *The 2MASS Extended Catalog (2MASX)"", ""Title: *VIRAC2 source catalog (VVVX DR3); the complete catalog containing 545,346,533 sources""]",380 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: *.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+535294659636864,https://sky.esa.int/esasky/?target=45.0182300681+2.0230550712&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=45.0182300681+2.0230550712&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=45.0182300681+2.0230550712&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 535294659636864","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 45.0182300681, 2.0230550712, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 535294659636864"
CAC-019,19,290653322568704,44.44850159775912,0.7917886784873427,17.045755084229523,35.11118,0.6084269451186824,16,23,0.2982721078608555,0.4449539249291457,2.24742370832844,parallax,5.9940967721334655,0.4398293181823925,True,match,SDSS J025747.56+004731.2,PM*,1.6308693857152328,2 SIMBAD row(s) returned.,437,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Gaia nearby accelerating star catalog"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Master quasar catalog (table 1)"", ""Title: *Optical+MIR photometric quasar candidates catalog (table 2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SDSS Stripe 82 Standard Star Catalog (v2.6)"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder""]",437 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: PM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+290653322568704,https://sky.esa.int/esasky/?target=44.4485015978+0.7917886785&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=44.4485015978+0.7917886785&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=44.4485015978+0.7917886785&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 290653322568704","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 44.4485015978, 0.7917886785, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 290653322568704"
CAC-020,20,1292480214037760,44.11843694271478,2.1668869996551168,18.92895612358451,7.728459,0.6368768998510451,8,7,0.4194044801767005,0.3516019308426451,2.8441254506283853,parallax,6.771336046362109,0.43840918206458696,True,match,StKM 1-323,PM*,2.1381034172488516,1 SIMBAD row(s) returned.,398,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Master quasar catalog (table 1)"", ""Title: *Optical+MIR photometric quasar candidates catalog (table 2)"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder"", ""Title: *Solar System object observations (sso_observation)""]",398 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: PM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+1292480214037760,https://sky.esa.int/esasky/?target=44.1184369427+2.1668869997&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=44.1184369427+2.1668869997&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=44.1184369427+2.1668869997&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 1292480214037760","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 44.1184369427, 2.1668869997, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 1292480214037760"
CAC-021,21,123424475948672,44.8000069221394,0.7794933038508934,22.499346672897467,34.41306,0.662182644585814,3,48,0.2191599108716621,0.4049289597656259,2.46956898459028,parallax,8.244916243732478,0.43809125873225263,True,match,LSPM J0259+0046,LM*,2.9055084210091855,1 SIMBAD row(s) returned.,613,match,"[""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Automated classifications for GZ DECaLS DR1, DR2 and DR5 galaxies"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Catalogue released with this paper"", ""Title: *Deep catalog (GSWLC-D2; Covers 7% of SDSS)"", ""Title: *GIM2D parameters from matched catalog"", ""Title: *Gaussian component catalog: |b|<5deg (RACS_DR1_Gaussians_GalacticRegion_v2021_08)"", ""Title: *Gaussian component catalog: |b|>5deg (RACS_DR1_Gaussians_GalacticCut_v2021_08)"", ""Title: *KiDS-ESO-DR5 multi-band source catalog""]",613 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: LM*.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+123424475948672,https://sky.esa.int/esasky/?target=44.8000069221+0.7794933039&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=44.8000069221+0.7794933039&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=44.8000069221+0.7794933039&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 123424475948672","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 44.8000069221, 0.7794933039, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 123424475948672"
CAC-022,22,332469124171904,44.819887017386776,1.2445538835450447,1.9900866479524288,15.14028,0.5538052197146874,38,13,0.3658452791678773,0.4938792785335096,2.024786306015583,phot_bp_mean_mag,3.3499238761634738,0.4304098975461306,True,match,HD  18571,*,0.21405581166032406,1 SIMBAD row(s) returned.,732,match,"[""Title:     Full ACT catalog, originally split into 48 files, each 30min wide"", ""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Basic yalezone data: RA = 0-4h"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Master quasar catalog (table 1)"", ""Title: *McDonald UBVRI observations of stars and other objects"", ""Title: *Optical+MIR photometric quasar candidates catalog (table 2)"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)""]",732 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: *.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+332469124171904,https://sky.esa.int/esasky/?target=44.8198870174+1.2445538835&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=44.8198870174+1.2445538835&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=44.8198870174+1.2445538835&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 332469124171904","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 44.8198870174, 1.2445538835, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 332469124171904"
CAC-023,23,774472798501120,46.75561090023727,2.134491835812317,12.864794696071058,6.408355,0.5764262583484938,27,10,0.3763102040872215,0.4452022474672675,2.2461701523038187,parallax,4.268520718509362,0.42570820389984426,True,match,TYC   55-1202-1,*,0.7845242196882796,1 SIMBAD row(s) returned.,442,match,"[""Title:     Full ACT catalog, originally split into 48 files, each 30min wide"", ""Title: * output (out of 526,280,881 stars)"", ""Title: * output of the SDSS photometric catalog"", ""Title: *Auxilliary Quasar Solution for the QSOs that were matched to ICRF2 sources (qso_icrf2)"", ""Title: *Gaia nearby accelerating star catalog"", ""Title: *KiDS-ESO-DR5 multi-band source catalog"", ""Title: *Properties of objects detected repeatedly during the Mark IV survey of northern sky (V.2)"", ""Title: *Representation of the Gaia scanning law over the 34 month time period covered by the Gaia Data Release 3"", ""Title: *SoS DR2 final catalog with cuts PASTEL dr2 newSoSId reorder"", ""Title: *Solar System object observations (sso_observation)""]",442 VizieR row-like result(s) parsed.,False,no_match,,No Gaia NSS two-body orbit match.,known_simbad_object,externally_contextualized,SIMBAD match detected: *.,https://gea.esac.esa.int/archive/?target=Gaia+DR3+774472798501120,https://sky.esa.int/esasky/?target=46.7556109002+2.1344918358&hips=Digitized%20Sky%20Survey%202%20color,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=46.7556109002+2.1344918358&CooFrame=ICRS&CooEpoch=2000&CooEqui=2000&Radius=5.000&Radius.unit=arcsec,https://vizier.cds.unistra.fr/viz-bin/VizieR?-c=46.7556109002+2.1344918358&-c.rs=5.000&-c.u=arcsec,"SELECT *
FROM gaiadr3.gaia_source
WHERE source_id = 774472798501120","SELECT TOP 100 *
FROM gaiadr3.gaia_source
WHERE 1 = CONTAINS(
  POINT('ICRS', ra, dec),
  CIRCLE('ICRS', 46.7556109002, 2.1344918358, 0.0013888889)
)","SELECT TOP 20
  source_id,
  nss_solution_type
FROM gaiadr3.nss_two_body_orbit
WHERE source_id = 774472798501120"
