SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,anomaly_score,anomaly_label,anomaly_rank
105827994316672,44.978515081357344,0.6176386806277234,2.320809023769926,-4.829091236330396,-9.420901266067695,12.46372,12.839035,11.918327,0.9207077,-22.524666,0.3943516743853582,1,567
730526693154432,47.11532164295515,2.147295713798418,2.825031510583357,15.700924599233021,-25.13161412990466,14.136178,14.761269,13.374564,1.3867044,33.419655,0.3941157414972564,1,568
1428407339077888,42.77603856661501,2.083344569554684,1.6087837165203431,-1.487053124460516,-8.139785964739218,13.628662,14.028363,13.064425,0.96393776,-34.19634,0.39407855577494144,1,569
479185206921216,45.227869095277946,1.8336432507960272,1.6578905879245471,-16.60927336223987,-23.447567307639005,13.526798,13.892608,12.993158,0.89944935,-48.309185,0.39406873651692814,1,570
49718541571200,45.413348624732755,0.6103188022788293,2.0139551063811947,2.469039249287243,-3.660862879194177,13.886011,14.315644,13.262591,1.0530529,-14.364226,0.3940623593054011,1,571
739941261487744,47.50657743840383,2.184459961231293,1.4107780339680136,4.342948937296273,-11.872236262418252,14.56428,14.963438,13.993936,0.96950245,-4.1284094,0.39400528214258196,1,572
1164451533867648,43.978211331357706,1.6253577260708065,2.329186490631902,14.184581455841801,-23.091287932036224,12.181082,12.560594,11.627495,0.9330988,64.94953,0.39394801871413926,1,573
78688096601216,44.64254841715044,0.5422758222655363,0.9569862609560442,1.0555992097288267,-15.4110073511538,13.794991,14.117761,13.307507,0.8102541,-21.982948,0.39388442242764443,1,574
191555541621888,46.25757550041603,1.2430217193792756,0.6480841740606113,-1.1791181236091837,-5.451898075610422,14.66162,15.02392,14.129453,0.89446735,4.042497,0.39359885494537067,1,575
640121926259840,46.0665296548293,1.675655489457109,0.5139619623350078,-0.3782574111306917,-4.399619887776244,12.471913,13.030765,11.762523,1.2682419,-15.24294,0.39358728197116283,1,576
759457592843776,47.43800559044884,2.405836501016773,1.7724394517458635,-6.273575031301508,-12.099953477135529,14.170811,14.629785,13.549983,1.0798016,-0.058047518,0.3935338133779361,1,577
556666416895360,45.08383629883374,2.1980969058227204,4.153632302031489,-13.348197583974564,-9.056533682735829,12.517557,12.9129095,11.952527,0.96038246,34.95762,0.3935245084093417,1,578
1199159164766464,43.40222767803417,1.6323087837206485,1.0708219975214717,2.5482083481123334,1.1209899595295227,12.224374,12.490115,11.79421,0.69590473,10.337941,0.39352292733755334,1,579
97620312437760,44.675019215242074,0.6753495186824875,0.7876427971267984,-2.8973056735353495,-9.06618660629513,13.541017,13.986058,12.933383,1.0526752,-31.420902,0.3935135760079292,1,580
567038762640256,46.51385455341488,1.3950678353144519,3.462531951985613,35.17046534728749,-6.860758504498737,12.294391,12.681444,11.738191,0.9432535,-13.485958,0.39333730847826115,1,581
759388873367168,47.44821116647874,2.3920312377723514,1.0555778718823154,1.6197134318672777,-12.699065557341546,14.091973,14.506133,13.513884,0.9922495,-25.115057,0.3930115776248492,1,582
1257398921261312,43.41383253534542,2.19155036078922,1.2258843742501602,-10.425877792470928,0.2236887000690267,13.467122,13.772707,12.994737,0.7779703,-31.403921,0.392908295396606,1,583
1306808225121280,44.615372359327075,2.22812839832281,0.5361231677173469,0.9288182552453985,-0.9876248176007622,14.932469,14.754744,13.935469,0.8192749,54.69216,0.3928946420952057,1,584
1700845704552448,45.325220253513656,2.706949378237403,1.3103456431485343,3.0713334294871926,4.918297776036592,14.696432,15.139661,14.082731,1.0569296,46.80534,0.3928837037457488,1,585
137202731029632,44.942622375967055,1.0482150841873072,1.421109416380508,25.50762525177856,-1.343257626198624,13.272418,13.576765,12.801064,0.7757015,57.024048,0.39282217538410125,1,586
644764786155136,46.32664577952988,1.7736998541113815,0.674365812648871,-1.4364989959625238,-0.33561361957956165,14.526787,14.82147,14.062805,0.7586651,49.445744,0.3928032450860218,1,587
479460084834688,45.076559757649065,1.7355688456835279,4.83073564688169,26.219919361447655,-16.6130583168631,13.9494,14.688138,13.115404,1.5727339,45.086285,0.39257320151692543,1,588
480387797766016,45.145085705071615,1.815173365020722,1.6397873921980581,-12.044703888084534,-9.876108283987108,14.637206,15.072995,14.033164,1.0398312,-27.875843,0.3925092711999958,1,589
1040554612417280,46.66655568545628,2.963737113320157,0.9043821081856449,3.6464286131304333,2.4136979071808464,14.389964,14.705965,13.905205,0.80076027,45.008854,0.39240413028036125,1,590
1127622189520512,43.58284915786291,1.2894236222667625,1.5332910506088364,-14.588762327891978,-0.6969710836542539,14.000999,14.342959,13.485334,0.857625,41.186424,0.39237271778717225,1,591
191972153867648,46.27220438560497,1.2542349763703582,2.3504804029355,-8.215802568732231,-24.187147435583288,14.498995,15.00158,13.812399,1.1891813,3.3157341,0.3923661846110447,1,592
626382326114304,46.76766759363246,1.9050154754923891,2.561690145138744,-22.54826586916912,0.1867465573547406,13.747987,14.160062,13.170176,0.9898863,0.15501665,0.39233119443916176,1,593
647852867391232,46.12852833746527,1.7989891081679563,0.5095652742537923,8.746576784551198,-2.457839765149184,13.323117,13.882146,12.616403,1.2657433,64.10326,0.3923045568006477,1,594
1409062806426880,42.892458996505106,1.8846140462891332,1.6606392711606277,-3.984269292372523,-6.140554235873713,13.248626,13.621637,12.715139,0.90649796,-16.86721,0.3922482491020775,1,595
436785289792256,45.02367330784616,1.4755706410262073,3.9338640439537738,-4.620519682259946,-17.77427034207426,14.30944,15.147724,13.409881,1.7378435,11.1681185,0.3922321455433474,1,596
1060655059321472,46.04310344266036,2.8372910252329806,0.6992636655926237,2.2152463966738942,-1.0593368222015407,14.5420475,14.972938,13.937682,1.0352554,40.49273,0.3921503514675657,1,597
374113127011712,43.665580217295954,1.150064979681871,2.000427132482705,-7.043472809966611,-12.068115694789316,14.295078,14.751881,13.678834,1.0730467,2.6893158,0.39200346998155805,1,598
1370305021403136,43.93391772589623,2.5699094438983674,2.113478639169434,19.029499683301502,10.081301728314735,14.015316,14.4272375,13.434142,0.9930954,40.596294,0.3918100640082155,1,599
1806875562095872,45.2021525914737,3.295681906449789,0.8835171246694902,2.929336652073051,1.1840162117229143,13.111084,13.477957,12.567224,0.9107332,1.6837606,0.39166035842606856,1,600
637407506928640,46.163813712005776,1.6923722293188042,5.330339115791402,-5.014375846197982,-12.910602429710156,13.680503,14.416941,12.851634,1.5653067,17.527958,0.3915694963188781,1,601
1231079361672832,43.26603676258064,2.05065199382365,1.2995900471777664,22.009936457944654,-17.440885314854597,13.425817,13.765138,12.913117,0.85202026,55.334293,0.39128421055165175,1,602
757288633637376,47.31176895488757,2.3073579803701096,1.426863961959024,2.1446805368529134,-3.198035508732495,12.7511635,13.052201,12.280343,0.7718582,-1.3821478,0.3911995947515714,1,603
1477228232488320,43.25413702088057,2.6274614199420556,1.8143617641826306,3.94217705087155,-6.363074503259078,12.592222,12.902197,12.11398,0.7882166,2.0011218,0.3911795182707308,1,604
262959373305600,45.872298207053234,1.5672173298352519,5.215658874575026,11.274159522215083,-14.46657691264343,13.675557,14.430621,12.824466,1.6061554,6.1329284,0.391162389030416,1,605
738773030354432,47.124084732382656,2.3719319081856045,1.5286034477526393,9.275516908923326,-5.679661368193949,12.831838,13.186677,12.312017,0.87465954,-4.792783,0.39114951647168955,1,606
